Matricula_Aluno,Situacao_Atual,Desistencia_Real,Probabilidade_Churn,Predicao_Churn,Meses_na_Escola,Modalidade_Ensino,Valor_Mensalidade,Tipo_Contrato_Matricula,Forma_Pagamento_Mensalidade,Genero,Aluno_Bolsista,Participa_Atividade_Extra,Apoio_Psicopedagogico,Reforco_Escolar,Risco_de_Desistencia,Nivel_Risco,Ranking
2068-WWXQZ,Ativo,0,0.0047843892259903055,0,46,EAD,20.05,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,38,MUITO BAIXO,2941
4475-NVTLU,Ativo,0,0.0047843892259903055,0,45,EAD,19.2,Plano de Ciclo Completo,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,24,MUITO BAIXO,2942
7901-IIDQV,Ativo,0,0.0047810418713339405,0,24,Presencial,54.6,Anual,Débito Automático,Male,Não,Sim,Não,Não,51,MUITO BAIXO,2943
8007-YYPWD,Ativo,0,0.0047810418713339405,0,15,EAD,25.05,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,43,MUITO BAIXO,2944
7554-NEWDD,Ativo,0,0.0047810418713339405,0,10,EAD,25.7,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,8,MUITO BAIXO,2945
8148-NLEGT,Ativo,0,0.004781026900098112,0,42,EAD,22.95,Plano de Ciclo Completo,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,24,MUITO BAIXO,2946
0228-MAUWC,Ativo,0,0.004781026900098112,0,19,Presencial,59.55,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,39,MUITO BAIXO,2947
7452-FOLON,Ativo,0,0.004781026900098112,0,39,EAD,25.45,Anual,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,2948
9546-KDTRB,Ativo,0,0.004781026900098112,0,19,EAD,24.7,Mensal,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,2949
1200-TUZHR,Ativo,0,0.004781026900098112,0,8,Híbrido,85.2,Mensal,Boleto Digital,Female,Sim,Sim,Não,Não,53,MUITO BAIXO,2950
6754-WKSHP,Ativo,0,0.004781026900098112,0,30,EAD,25.35,Anual,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,47,MUITO BAIXO,2951
4896-CPRPF,Ativo,0,0.004781026900098112,0,35,EAD,25.45,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,36,MUITO BAIXO,2952
1131-ALZWV,Ativo,0,0.004781026900098112,0,24,EAD,24.6,Anual,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,62,MUITO BAIXO,2953
8098-TDCBU,Ativo,0,0.004781026900098112,0,42,EAD,25.25,Plano de Ciclo Completo,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,2954
2937-FTHUR,Ativo,0,0.004781026900098112,0,18,Presencial,64.8,Mensal,Boleto Digital,Female,Não,Sim,Sim,Não,37,MUITO BAIXO,2955
1839-UMACK,Ativo,0,0.004781026900098112,0,42,EAD,25.05,Anual,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,55,MUITO BAIXO,2956
1984-GPTEH,Ativo,0,0.004781026900098112,0,29,EAD,25.15,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,2957
6674-KVJHG,Ativo,0,0.004781026900098112,0,11,EAD,25.2,Anual,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,55,MUITO BAIXO,2958
2511-ALLCS,Ativo,0,0.004781026900098112,0,35,EAD,24.3,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,32,MUITO BAIXO,2959
3521-HTQTV,Ativo,0,0.004781026900098112,0,34,EAD,26.1,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,46,MUITO BAIXO,2960
9817-APLHW,Ativo,0,0.004781026900098112,0,12,EAD,25.0,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,53,MUITO BAIXO,2961
0872-JCPIB,Ativo,0,0.004781026900098112,0,17,Presencial,65.75,Mensal,Débito Automático,Male,Não,Sim,Sim,Não,63,MUITO BAIXO,2962
3372-CDXFJ,Ativo,0,0.004781026900098112,0,13,EAD,24.5,Anual,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,2963
0218-QNVAS,Ativo,0,0.00478085697418437,0,71,Híbrido,100.55,Anual,Débito Automático,Male,Não,Sim,Não,Sim,37,MUITO BAIXO,2964
3258-SYSWS,Ativo,0,0.00478085697418437,0,72,Híbrido,113.8,Plano de Ciclo Completo,Débito Automático,Male,Sim,Sim,Sim,Sim,56,MUITO BAIXO,2965
2144-BFDSO,Ativo,0,0.00478085697418437,0,50,Híbrido,108.75,Mensal,Débito Automático,Female,Sim,Sim,Sim,Sim,54,MUITO BAIXO,2966
0308-GIQJT,Ativo,0,0.00478085697418437,0,71,Híbrido,105.75,Anual,Débito Automático,Male,Sim,Sim,Não,Sim,54,MUITO BAIXO,2967
9036-CSKBW,Ativo,0,0.004780842003524743,0,51,Híbrido,107.45,Anual,Débito Automático,Female,Não,Sim,Sim,Sim,24,MUITO BAIXO,2968
9402-CXWPL,Ativo,0,0.004780842003524743,0,70,Híbrido,98.9,Anual,Boleto Digital,Female,Não,Sim,Não,Sim,20,MUITO BAIXO,2969
6500-JVEGC,Ativo,0,0.004780842003524743,0,68,Híbrido,101.35,Anual,Débito Automático,Male,Não,Sim,Sim,Sim,60,MUITO BAIXO,2970
6614-FHDBO,Ativo,0,0.004780842003524743,0,72,Híbrido,109.2,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não,Sim,26,MUITO BAIXO,2971
5781-BKHOP,Ativo,0,0.004780842003524743,0,72,Híbrido,100.65,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Sim,Sim,20,MUITO BAIXO,2972
0906-QVPMS,Ativo,0,0.004780842003524743,0,72,Híbrido,115.15,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Sim,Sim,26,MUITO BAIXO,2973
2040-XBAVJ,Ativo,0,0.004780842003524743,0,72,Híbrido,114.45,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Sim,Sim,32,MUITO BAIXO,2974
3617-XLSGQ,Ativo,0,0.004780842003524743,0,66,Híbrido,109.25,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Sim,Sim,28,MUITO BAIXO,2975
0786-IVLAW,Ativo,0,0.004780842003524743,0,66,Híbrido,108.1,Anual,Débito Automático,Female,Sim,Sim,Não,Sim,20,MUITO BAIXO,2976
8670-ERCJH,Ativo,0,0.004780842003524743,0,72,Híbrido,113.4,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Sim,Sim,56,MUITO BAIXO,2977
8207-DMRVL,Ativo,0,0.004780842003524743,0,72,Híbrido,114.55,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Sim,Sim,51,MUITO BAIXO,2978
2789-CZANW,Ativo,0,0.004780842003524743,0,64,Híbrido,110.3,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Sim,Sim,45,MUITO BAIXO,2979
4840-ORQXB,Ativo,0,0.004780842003524743,0,56,Híbrido,104.75,Mensal,Boleto Digital,Female,Sim,Sim,Não,Sim,35,MUITO BAIXO,2980
9705-IOVQQ,Ativo,0,0.004780842003524743,0,61,Híbrido,99.0,Anual,Boleto Digital,Male,Sim,Sim,Não,Sim,20,MUITO BAIXO,2981
4199-QHJNM,Ativo,0,0.004780842003524743,0,67,Híbrido,102.9,Plano de Ciclo Completo,Débito Automático,Male,Sim,Sim,Não,Sim,52,MUITO BAIXO,2982
4176-FXYBO,Ativo,0,0.004780842003524743,0,54,Híbrido,109.55,Mensal,Boleto Digital,Male,Não,Sim,Sim,Sim,42,MUITO BAIXO,2983
0052-DCKON,Ativo,0,0.004780842003524743,0,66,Híbrido,115.8,Anual,Débito Automático,Male,Não,Sim,Sim,Sim,42,MUITO BAIXO,2984
2446-ZKVAF,Ativo,0,0.004780263167562002,0,18,Presencial,56.8,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,59,MUITO BAIXO,2985
5294-DMSFH,Ativo,0,0.004779746232512811,0,29,Híbrido,87.8,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Não,25,MUITO BAIXO,2986
0869-PAPRP,Ativo,0,0.004779746232512811,0,26,Híbrido,85.7,Mensal,Cartão de Crédito Recorrente,Female,Sim,Sim,Não,Não,23,MUITO BAIXO,2987
0118-JPNOY,Ativo,0,0.004779746232512811,0,26,Híbrido,85.8,Mensal,Cartão de Crédito Recorrente,Female,Sim,Sim,Sim,Não,46,MUITO BAIXO,2988
6728-CZFEI,Ativo,0,0.004778905845999929,0,15,Presencial,56.15,Anual,Boleto Impresso,Female,Não,Sim,Não,Não,25,MUITO BAIXO,2989
5320-BRKGK,Ativo,0,0.004778475603931972,0,58,Presencial,75.8,Plano de Ciclo Completo,Boleto Impresso,Female,Não,Sim,Sim,Não,62,MUITO BAIXO,2990
9479-HYNYL,Ativo,0,0.004775984546114321,0,71,Presencial,80.7,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Sim,24,MUITO BAIXO,2991
6418-HNFED,Ativo,0,0.004775984546114321,0,51,Presencial,83.25,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,62,MUITO BAIXO,2992
2969-WGHQO,Ativo,0,0.0047751286812894,0,7,Presencial,69.45,Anual,Boleto Digital,Female,Não,Sim,Sim,Sim,54,MUITO BAIXO,2993
7750-EYXWZ,Ativo,0,0.0047751286812894,0,12,Presencial,60.65,Anual,Boleto Digital,Female,Não,Não,Não,Sim,24,MUITO BAIXO,2994
6218-KNUBD,Ativo,0,0.0047751286812894,0,6,Presencial,59.45,Mensal,Boleto Digital,Male,Não,Sim,Não,Sim,54,MUITO BAIXO,2995
2267-WTPYD,Ativo,0,0.004773286039369599,0,57,Híbrido,94.0,Mensal,Cartão de Crédito Recorrente,Female,Sim,Sim,Não,Sim,49,MUITO BAIXO,2996
7449-HVPIV,Ativo,0,0.0047716033457130946,0,55,Híbrido,90.4,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Não,44,MUITO BAIXO,2997
5414-OFQCB,Ativo,0,0.004771588403891127,0,57,Híbrido,90.45,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Não,24,MUITO BAIXO,2998
7402-EYFXX,Ativo,0,0.004768605641288941,0,26,Híbrido,93.6,Mensal,Boleto Digital,Male,Sim,Sim,Não,Não,54,MUITO BAIXO,2999
6195-MELTI,Ativo,0,0.004768508800266595,0,57,Presencial,54.65,Anual,Boleto Impresso,Male,Não,Sim,Não,Sim,58,MUITO BAIXO,3000
7621-VPNET,Ativo,0,0.0047679238770597186,0,42,Híbrido,85.9,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Não,25,MUITO BAIXO,3001
4811-JBUVU,Ativo,0,0.0047679238770597186,0,30,Híbrido,89.9,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Não,33,MUITO BAIXO,3002
3161-GETRM,Ativo,0,0.0047679238770597186,0,34,Híbrido,90.05,Mensal,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Não,59,MUITO BAIXO,3003
6741-EGCBI,Ativo,0,0.0047679238770597186,0,30,Híbrido,90.5,Mensal,Cartão de Crédito Recorrente,Male,Sim,Sim,Sim,Não,53,MUITO BAIXO,3004
1459-QNFQT,Ativo,0,0.00476762722653613,0,70,Presencial,59.5,Plano de Ciclo Completo,Débito Automático,Male,Não,Não,Sim,Não,27,MUITO BAIXO,3005
4342-HFXWS,Ativo,0,0.00476762722653613,0,48,Presencial,69.7,Anual,Débito Automático,Female,Não,Sim,Sim,Não,50,MUITO BAIXO,3006
5304-EFJLP,Ativo,0,0.004765530136553777,0,72,Híbrido,111.65,Plano de Ciclo Completo,Débito Automático,Male,Sim,Sim,Não,Sim,36,MUITO BAIXO,3007
7952-OBOYL,Ativo,0,0.004765017376176713,0,3,Híbrido,89.85,Mensal,Boleto Impresso,Male,Não,Sim,Não,Não,53,MUITO BAIXO,3008
7156-MXBJE,Ativo,0,0.004764296745876748,0,43,Presencial,85.1,Anual,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Sim,5,MUITO BAIXO,3009
3370-GQEAL,Ativo,0,0.0047642915431198385,0,30,Híbrido,85.45,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,21,MUITO BAIXO,3010
4277-UDIEF,Ativo,0,0.0047642915431198385,0,24,Presencial,81.0,Mensal,Débito Automático,Male,Não,Sim,Sim,Não,50,MUITO BAIXO,3011
7032-LMBHI,Ativo,0,0.0047642915431198385,0,37,Presencial,64.65,Anual,Débito Automático,Female,Não,Sim,Sim,Não,45,MUITO BAIXO,3012
8690-UPCZI,Ativo,0,0.004764276624084478,0,29,Presencial,69.05,Anual,Débito Automático,Male,Não,Sim,Sim,Não,33,MUITO BAIXO,3013
9086-YJYXS,Ativo,0,0.004764276624084478,0,34,Presencial,77.2,Anual,Débito Automático,Male,Não,Sim,Não,Não,58,MUITO BAIXO,3014
1845-CSBRZ,Ativo,0,0.004764276624084478,0,22,Híbrido,85.35,Mensal,Débito Automático,Female,Sim,Sim,Não,Não,49,MUITO BAIXO,3015
1352-VHKAJ,Ativo,0,0.004764276624084478,0,27,Presencial,71.6,Mensal,Débito Automático,Male,Não,Sim,Não,Não,52,MUITO BAIXO,3016
4079-VTGLK,Ativo,0,0.004764276624084478,0,30,Presencial,74.85,Plano de Ciclo Completo,Boleto Digital,Male,Sim,Sim,Não,Não,27,MUITO BAIXO,3017
2636-SJDOU,Ativo,0,0.004764171450379589,0,64,Híbrido,84.3,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,53,MUITO BAIXO,3018
0254-KCJGT,Ativo,0,0.004764156531718491,0,52,Presencial,81.4,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,64,MUITO BAIXO,3019
2790-XUYMV,Ativo,0,0.004764156531718491,0,71,Híbrido,85.45,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,48,MUITO BAIXO,3020
0635-WKOLD,Ativo,0,0.004763761096596394,0,40,Presencial,70.75,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,32,MUITO BAIXO,3021
3638-WEABW,Ativo,0,0.004763635815118766,0,58,Presencial,59.9,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Sim,53,MUITO BAIXO,3022
9845-PEEKO,Ativo,0,0.004763635815118766,0,59,Híbrido,79.2,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Sim,Sim,Não,Sim,25,MUITO BAIXO,3023
1088-AUUZZ,Ativo,0,0.004763635815118766,0,56,Presencial,75.85,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,52,MUITO BAIXO,3024
8331-ZXFOE,Ativo,0,0.004763635815118766,0,58,Presencial,71.1,Anual,Cartão de Crédito Recorrente,Female,Não,Sim,Sim,Sim,42,MUITO BAIXO,3025
3537-HPKQT,Ativo,0,0.004763635815118766,0,55,Híbrido,77.75,Mensal,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Sim,46,MUITO BAIXO,3026
3442-ZHHCC,Ativo,0,0.004763635815118766,0,68,Presencial,76.9,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,53,MUITO BAIXO,3027
2753-JMMCV,Ativo,0,0.004763635815118766,0,65,Presencial,74.2,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,39,MUITO BAIXO,3028
8231-BSWXX,Ativo,0,0.004763635815118766,0,71,Híbrido,79.05,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,38,MUITO BAIXO,3029
5701-YVSVF,Ativo,0,0.004761169218946903,0,11,Híbrido,82.9,Mensal,Boleto Digital,Female,Sim,Sim,Não,Não,21,MUITO BAIXO,3030
2123-AGEEN,Ativo,0,0.004761154309642102,0,7,Híbrido,84.35,Mensal,Boleto Digital,Female,Sim,Sim,Não,Não,38,MUITO BAIXO,3031
8266-VBFQL,Ativo,0,0.004758569991211555,0,4,Híbrido,90.4,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,35,MUITO BAIXO,3032
6598-KELSS,Ativo,0,0.004758288730013767,0,50,Presencial,43.05,Anual,Débito Automático,Male,Não,Não,Sim,Sim,41,MUITO BAIXO,3033
9880-TDQAC,Ativo,0,0.004758288730013767,0,72,Presencial,60.0,Plano de Ciclo Completo,Boleto Digital,Female,Não,Não,Não,Sim,43,MUITO BAIXO,3034
8626-PTQGE,Ativo,0,0.004758288730013767,0,69,Presencial,60.05,Plano de Ciclo Completo,Débito Automático,Male,Não,Não,Sim,Sim,22,MUITO BAIXO,3035
9591-YVTEB,Ativo,0,0.004758288730013767,0,55,Presencial,44.85,Mensal,Boleto Digital,Male,Sim,Não,Sim,Sim,49,MUITO BAIXO,3036
6211-WHMYA,Ativo,0,0.004758288730013767,0,64,Presencial,43.85,Mensal,Boleto Digital,Female,Sim,Não,Não,Sim,46,MUITO BAIXO,3037
3528-HFRIQ,Ativo,0,0.004758273829685912,0,71,Presencial,52.3,Mensal,Débito Automático,Male,Sim,Não,Não,Sim,51,MUITO BAIXO,3038
5256-SKJGO,Ativo,0,0.004758273829685912,0,64,Presencial,54.6,Plano de Ciclo Completo,Boleto Digital,Female,Não,Não,Não,Sim,35,MUITO BAIXO,3039
1676-MQAOA,Ativo,0,0.004758273829685912,0,72,Presencial,75.1,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Sim,Sim,55,MUITO BAIXO,3040
6008-NAIXK,Ativo,0,0.004758273829685912,0,54,Presencial,55.45,Anual,Boleto Digital,Male,Sim,Não,Não,Sim,58,MUITO BAIXO,3041
9140-CZQZZ,Ativo,0,0.004758273829685912,0,68,Presencial,79.6,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Sim,Sim,39,MUITO BAIXO,3042
4967-WPNCF,Ativo,0,0.004758273829685912,0,72,Presencial,63.7,Plano de Ciclo Completo,Débito Automático,Male,Não,Não,Sim,Sim,46,MUITO BAIXO,3043
4369-NYSCF,Ativo,0,0.004758273829685912,0,56,Presencial,75.75,Anual,Débito Automático,Male,Não,Sim,Não,Sim,56,MUITO BAIXO,3044
2274-XUATA,Ativo,0,0.004758273829685912,0,72,Presencial,63.1,Plano de Ciclo Completo,Débito Automático,Male,Sim,Não,Sim,Sim,56,MUITO BAIXO,3045
2197-OMWGI,Ativo,0,0.004758273829685912,0,68,Presencial,53.0,Plano de Ciclo Completo,Boleto Digital,Female,Sim,Não,Não,Sim,31,MUITO BAIXO,3046
5360-XGYAZ,Ativo,0,0.004758273829685912,0,72,Presencial,65.65,Plano de Ciclo Completo,Débito Automático,Male,Não,Não,Sim,Sim,47,MUITO BAIXO,3047
9693-XMUOB,Ativo,0,0.004758273829685912,0,59,Presencial,50.25,Mensal,Boleto Digital,Male,Sim,Não,Não,Sim,27,MUITO BAIXO,3048
9489-JMTTN,Ativo,0,0.004754940710823046,0,72,Presencial,89.75,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Sim,Sim,60,MUITO BAIXO,3049
2925-VDZHY,Ativo,0,0.004754940710823046,0,72,Presencial,88.7,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,46,MUITO BAIXO,3050
2194-IIQOF,Ativo,0,0.004754940710823046,0,71,Presencial,89.3,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Sim,Sim,30,MUITO BAIXO,3051
1775-KWJKQ,Ativo,0,0.004754940710823046,0,72,Presencial,89.85,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,50,MUITO BAIXO,3052
7873-CVMAW,Ativo,0,0.004754940710823046,0,72,Presencial,88.55,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,32,MUITO BAIXO,3053
8374-UULRV,Ativo,0,0.004754940710823046,0,72,Presencial,86.05,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,33,MUITO BAIXO,3054
3219-JQRSL,Ativo,0,0.004754940710823046,0,72,Presencial,89.1,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Sim,Sim,Sim,Sim,39,MUITO BAIXO,3055
1568-BEKZM,Ativo,0,0.004754940710823046,0,70,Presencial,90.05,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Sim,Sim,Sim,Sim,47,MUITO BAIXO,3056
8690-ZVLCL,Ativo,0,0.004754940710823046,0,68,Presencial,88.0,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Sim,Sim,44,MUITO BAIXO,3057
0730-BGQGF,Ativo,0,0.004754940710823046,0,71,Presencial,90.3,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Male,Não,Sim,Sim,Sim,63,MUITO BAIXO,3058
8905-IAZPF,Ativo,0,0.004753460355811468,0,69,Híbrido,95.65,Anual,Cartão de Crédito Recorrente,Female,Não,Sim,Não,Sim,45,MUITO BAIXO,3059
8421-WZOOW,Ativo,0,0.004753445470531195,0,57,Híbrido,95.3,Mensal,Cartão de Crédito Recorrente,Female,Sim,Sim,Não,Sim,23,MUITO BAIXO,3060
1573-LGXBA,Ativo,0,0.004753445470531195,0,57,Híbrido,97.55,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,51,MUITO BAIXO,3061
9495-SKLKD,Ativo,0,0.004752941802525357,0,45,Híbrido,95.95,Mensal,Débito Automático,Male,Não,Sim,Não,Sim,63,MUITO BAIXO,3062
0129-QMPDR,Ativo,0,0.004752717894952993,0,44,EAD,20.5,Anual,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,3063
2888-ADFAO,Ativo,0,0.004752717894952993,0,47,EAD,21.3,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,30,MUITO BAIXO,3064
6169-PGNCD,Ativo,0,0.004751244833542459,0,57,Presencial,74.3,Plano de Ciclo Completo,Cartão de Crédito Recorrente,Female,Não,Sim,Sim,Sim,54,MUITO BAIXO,3065
6848-YLDFR,Ativo,0,0.004751244833542459,0,58,Presencial,75.2,Anual,Cartão de Crédito Recorrente,Male,Não,Sim,Não,Sim,46,MUITO BAIXO,3066
8104-OSKWT,Ativo,0,0.004749392593111352,0,12,Híbrido,79.8,Mensal,Boleto Digital,Female,Não,Sim,Sim,Não,43,MUITO BAIXO,3067
3351-NGXYI,Ativo,0,0.004749392593111352,0,16,Presencial,54.1,Mensal,Boleto Digital,Female,Sim,Sim,Sim,Não,38,MUITO BAIXO,3068
8541-QVFKM,Ativo,0,0.004749392593111352,0,8,Híbrido,73.5,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,61,MUITO BAIXO,3069
8450-LUGUK,Ativo,0,0.004749392593111352,0,37,EAD,24.1,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,36,MUITO BAIXO,3070
0840-DFEZH,Ativo,0,0.004749377720508336,0,7,Híbrido,75.35,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,37,MUITO BAIXO,3071
4301-VVZKA,Ativo,0,0.004749377720508336,0,16,Híbrido,75.4,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,51,MUITO BAIXO,3072
0708-LGSMF,Ativo,0,0.004749377720508336,0,13,Presencial,65.85,Mensal,Boleto Digital,Male,Não,Sim,Sim,Não,44,MUITO BAIXO,3073
8404-VLQFB,Ativo,0,0.004749377720508336,0,15,EAD,25.25,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,3074
5599-HVLTW,Ativo,0,0.004749377720508336,0,14,Híbrido,80.35,Mensal,Débito Automático,Female,Sim,Sim,Não,Não,39,MUITO BAIXO,3075
5928-QLDHB,Ativo,0,0.004749377720508336,0,9,Híbrido,76.25,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,62,MUITO BAIXO,3076
1219-NNDDO,Ativo,0,0.004749377720508336,0,9,Híbrido,76.85,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,38,MUITO BAIXO,3077
1101-SSWAG,Ativo,0,0.004749377720508336,0,15,Presencial,51.1,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,33,MUITO BAIXO,3078
9578-FOMUK,Ativo,0,0.004749377720508336,0,15,EAD,24.8,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,57,MUITO BAIXO,3079
8815-LMFLX,Ativo,0,0.004749377720508336,0,25,EAD,25.4,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,26,MUITO BAIXO,3080
9178-JHUVJ,Ativo,0,0.004749377720508336,0,24,EAD,24.1,Plano de Ciclo Completo,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,26,MUITO BAIXO,3081
7996-BPXHY,Ativo,0,0.004749377720508336,0,13,EAD,25.0,Plano de Ciclo Completo,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,21,MUITO BAIXO,3082
0057-QBUQH,Ativo,0,0.004749377720508336,0,43,EAD,25.1,Plano de Ciclo Completo,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,59,MUITO BAIXO,3083
6135-OZQVA,Ativo,0,0.004749377720508336,0,7,Presencial,53.65,Mensal,Boleto Digital,Female,Não,Sim,Sim,Não,51,MUITO BAIXO,3084
2129-ALKBS,Ativo,0,0.004749377720508336,0,40,EAD,26.2,Mensal,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,37,MUITO BAIXO,3085
0430-IHCDJ,Ativo,0,0.004749377720508336,0,15,Presencial,49.0,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,25,MUITO BAIXO,3086
6286-ZHAOK,Ativo,0,0.004749377720508336,0,20,EAD,25.55,Mensal,Débito Automático,Female,Não,Sim,Não se aplica,Não se aplica,35,MUITO BAIXO,3087
9334-GWGOW,Ativo,0,0.004749377720508336,0,7,Híbrido,74.85,Mensal,Boleto Digital,Male,Sim,Sim,Não,Não,44,MUITO BAIXO,3088
4163-KIUHY,Ativo,0,0.004749377720508336,0,35,EAD,25.6,Mensal,Boleto Digital,Male,Não,Sim,Não se aplica,Não se aplica,56,MUITO BAIXO,3089
9027-YFHQJ,Ativo,0,0.004749377720508336,0,7,EAD,25.05,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,54,MUITO BAIXO,3090
3030-YDNRM,Ativo,0,0.004749377720508336,0,8,Híbrido,74.85,Mensal,Boleto Digital,Male,Não,Sim,Não,Não,40,MUITO BAIXO,3091
0484-JPBRU,Ativo,0,0.004749377720508336,0,41,EAD,25.25,Mensal,Débito Automático,Male,Não,Sim,Não se aplica,Não se aplica,40,MUITO BAIXO,3092
8461-EFQYM,Ativo,0,0.004749377720508336,0,38,EAD,24.25,Anual,Boleto Digital,Female,Não,Sim,Não se aplica,Não se aplica,23,MUITO BAIXO,3093
1689-YQBYY,Ativo,0,0.004749377720508336,0,12,Híbrido,76.6,Mensal,Boleto Digital,Female,Não,Sim,Não,Não,61,MUITO BAIXO,3094
6551-ZCOTS,Ativo,0,0.004749377720508336,0,33,EAD,24.9,Anual,Débito Automático,Male,Sim,Sim,Não se aplica,Não se aplica,52,MUITO BAIXO,3095
